"AFFGEOID","TRACTCE","ST","STATE","ST_ABBR","STCNTY","COUNTY","FIPS","LOCATION","AREA_SQMI","E_TOTPOP","M_TOTPOP","E_HU","M_HU","E_HH","M_HH","E_POV","M_POV","E_UNEMP","M_UNEMP","E_PCI","M_PCI","E_NOHSDP","M_NOHSDP","E_AGE65","M_AGE65","E_AGE17","M_AGE17","E_DISABL","M_DISABL","E_SNGPNT","M_SNGPNT","E_MINRTY","M_MINRTY","E_LIMENG","M_LIMENG","E_MUNIT","M_MUNIT","E_MOBILE","M_MOBILE","E_CROWD","M_CROWD","E_NOVEH","M_NOVEH","E_GROUPQ","M_GROUPQ","EP_POV","MP_POV","EP_UNEMP","MP_UNEMP","EP_PCI","MP_PCI","EP_NOHSDP","MP_NOHSDP","EP_AGE65","MP_AGE65","EP_AGE17","MP_AGE17","EP_DISABL","MP_DISABL","EP_SNGPNT","MP_SNGPNT","EP_MINRTY","MP_MINRTY","EP_LIMENG","MP_LIMENG","EP_MUNIT","MP_MUNIT","EP_MOBILE","MP_MOBILE","EP_CROWD","MP_CROWD","EP_NOVEH","MP_NOVEH","EP_GROUPQ","MP_GROUPQ","EPL_POV","EPL_UNEMP","EPL_PCI","EPL_NOHSDP","SPL_THEME1","RPL_THEME1","EPL_AGE65","EPL_AGE17","EPL_DISABL","EPL_SNGPNT","SPL_THEME2","RPL_THEME2","EPL_MINRTY","EPL_LIMENG","SPL_THEME3","RPL_THEME3","EPL_MUNIT","EPL_MOBILE","EPL_CROWD","EPL_NOVEH","EPL_GROUPQ","SPL_THEME4","RPL_THEME4","SPL_THEMES","RPL_THEMES","F_POV","F_UNEMP","F_PCI","F_NOHSDP","F_THEME1","F_AGE65","F_AGE17","F_DISABL","F_SNGPNT","F_THEME2","F_MINRTY","F_LIMENG","F_THEME3","F_MUNIT","F_MOBILE","F_CROWD","F_NOVEH","F_GROUPQ","F_THEME4","F_TOTAL","E_UNINSUR","M_UNINSUR","EP_UNINSUR","MP_UNINSUR","E_DAYPOP","Shape","Shape.STArea..","Shape.STLength.."
"1400000US17031062800",62800,17," Illinois","IL",17031," Cook",17031062800,"Census Tract 628, Cook County, Illinois",0.12571751,3792,281,1655,43,1572,52,294,151,113,74,66753,9033,46,30,182,57,609,140,168,65,8,17.8,703,375.4,24,45.2,196,70.1,0,11,17,19.4,281,89,0,11,7.8,4,4,2.5,66753,9033,1.7,1.2,4.8,1.5,16.1,3.5,4.4,1.8,0.5,1.1,18.5,9.8,0.7,1.3,11.8,4.2,0,1.6,1.1,1.2,17.9,5.7,0,0.3,0.3019,0.0712,0.0311,0.0519,0.4561,0.0482,0.0593,0.101,0.0471,0.0189,0.2263,0.0141,0.3708,0.391,0.7619,0.3365,0.6821,0,0.4147,0.7798,0,1.8766,0.3356,3.3209,0.0311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,97,5.3,2.5,1716,"(-87.66126526891154, 41.93615836094118)",3.53370272401073e-05,0.0242871941632024
"1400000US17031062900",62900,17," Illinois","IL",17031," Cook",17031062900,"Census Tract 629, Cook County, Illinois",0.12576848,4176,399,1916,78,1848,90,539,296,76,53,76326,11370,39,46,147,57,374,60,186,100,27,32,504,553.8,25,51.8,403,119,0,11,0,15.6,277,81,0,11,12.9,6.3,2.3,1.6,76326,11370,1.4,1.6,3.5,1.4,9,1.2,4.5,2.3,1.5,1.7,12.1,13.2,0.6,1.3,21,6.2,0,1.4,0,0.8,15,4.3,0,0.3,0.5247,0.0157,0.0167,0.0362,0.5933,0.087,0.0308,0.0311,0.0506,0.0446,0.1571,0.0112,0.2619,0.3792,0.641,0.2779,0.8112,0,0,0.7333,0,1.5446,0.2234,2.9359,0.0154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,88,4,2.1,2433,"(-87.65641169265837, 41.93623703463347)",3.53678751701266e-05,0.024280054635448
"1400000US17031063000",63000,17," Illinois","IL",17031," Cook",17031063000,"Census Tract 630, Cook County, Illinois",0.12523218,3055,243,1846,47,1680,95,481,156,180,93,61154,7069,37,43,64,22,219,71,62,51,58,44.1,671,353.7,31,53.4,809,153.4,0,11,15,25.5,725,119,35,33,15.8,4.9,6.9,3.6,61154,7069,1.5,1.7,2.1,0.7,7.2,2.3,2,1.7,3.5,2.6,22,11.4,1.1,1.8,43.8,8.2,0,1.5,0.9,1.5,43.2,7.2,1.1,1.1,0.6202,0.3029,0.0434,0.0401,1.0065,0.2068,0.0115,0.024,0.0071,0.1417,0.1843,0.0125,0.4304,0.4583,0.8888,0.4103,0.9295,0,0.3849,0.9571,0.708,2.9795,0.8122,5.0591,0.1914,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,384,112,12.6,3.5,7928,"(-87.65156211859916, 41.9363116058387)",3.52105913442125e-05,0.0242310029373769
"1400000US17031063100",63100,17," Illinois","IL",17031," Cook",17031063100,"Census Tract 631, Cook County, Illinois",0.06163153,2399,204,1379,43,1349,51,295,113,12,16,65666,8344,4,7,23,28,253,109,37,35,15,14.8,499,295.7,4,43.2,691,113.9,0,11,28,26.4,601,86,5,11,12.3,4.7,0.6,0.9,65666,8344,0.2,0.4,1,1.2,10.5,4.5,1.5,1.5,1.1,1.1,20.8,12.2,0.2,1.9,50.1,8.1,0,2,2.1,2,44.6,5.7,0.2,0.5,0.4965,0.0026,0.0337,0.0087,0.5414,0.0694,0.0071,0.0388,0.0048,0.0324,0.083,0.0061,0.4093,0.2167,0.626,0.2702,0.9449,0,0.5705,0.9609,0.5404,3.0167,0.8224,4.2671,0.0992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,221,98,9.2,3.8,1524,"(-87.64677992507542, 41.93822950613798)",1.73671952431382e-05,0.0168695430905838
"1400000US17031063200",63200,17," Illinois","IL",17031," Cook",17031063200,"Census Tract 632, Cook County, Illinois",0.14159017,6580,487,4394,119,4148,213,849,323,230,114,64073,14420,121,105,875,212,660,193,543,178,88,100.1,1403,800.2,135,158.4,3680,233.4,0,15,18,34.4,1850,289,176,128,13.1,4.9,5.1,2.6,64073,14420,2.4,2.1,13.3,3.4,10,2.8,8.4,2.8,2.1,2.4,21.3,12.1,2.1,2.5,83.8,4.8,0,0.6,0.4,0.8,44.6,6.2,2.7,1.9,0.5327,0.1478,0.0379,0.0808,0.7991,0.1448,0.5141,0.0359,0.308,0.0724,0.9304,0.0628,0.4199,0.5833,1.0032,0.5083,0.9833,0,0.2577,0.9609,0.817,3.0189,0.8234,5.7517,0.2826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,476,199,7.3,3.1,2980,"(-87.63792822743716, 41.93872598043635)",4.88620649552215e-05,0.032930836634365
"1400000US17031063301",63301,17," Illinois","IL",17031," Cook",17031063301,"Census Tract 633.01, Cook County, Illinois",0.03623722,2626,304,1887,50,1816,104,599,153,55,47,40827,4768,38,44,331,89,49,52,235,136,0,15.6,754,410.6,74,78.6,1702,245.5,0,11,11,20.2,1165,153,0,11,22.8,5.9,2.8,2.5,40827,4768,1.7,1.9,12.6,3.5,1.9,2,9,4.9,0,0.9,28.7,15.3,2.9,3,90.2,12.8,0,1.4,0.6,1.1,64.2,8.2,0,0.4,0.7603,0.0253,0.1541,0.0519,0.9916,0.2033,0.467,0.008,0.3603,0,0.8353,0.0532,0.5138,0.6404,1.1542,0.5965,0.9894,0,0.3135,0.9974,0,2.3003,0.508,5.2814,0.2213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,213,123,8.1,4.5,1716,"(-87.6429917501459, 41.93454849504103)",1.0230484318241e-05,0.0136096624158845
"1400000US17031063302",63302,17," Illinois","IL",17031," Cook",17031063302,"Census Tract 633.02, Cook County, Illinois",0.04679518,4186,340,3040,75,2760,164,321,171,77,55,60134,6530,26,43,501,136,249,111,256,124,0,15.6,828,483.7,22,54.5,2765,169.1,0,11,89,89.7,1356,195,1,2,7.7,4.2,2.4,1.7,60134,6530,0.8,1.3,12,3,5.9,2.6,6.1,2.9,0,0.6,19.8,11.4,0.5,1.4,91,5.1,0,0.9,3.2,3.2,49.1,6.8,0,0,0.2974,0.0163,0.0478,0.0202,0.3818,0.0353,0.4304,0.0186,0.1221,0,0.5712,0.0365,0.3888,0.3567,0.7455,0.3263,0.9901,0,0.7067,0.9763,0.3994,3.0724,0.8417,4.7709,0.1593,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,346,164,8.3,3.8,2061,"(-87.63980487076401, 41.934789229110166)",1.33049366943924e-05,0.0145252890044717
"1400000US17031063303",63303,17," Illinois","IL",17031," Cook",17031063303,"Census Tract 633.03, Cook County, Illinois",0.09134864,1157,130,1081,51,892,109,54,38,34,26,74809,10891,80,85,513,124,34,12,322,102,0,15.6,121,181.7,0,44,1033,63.8,0,11,7,15.6,419,106,1,3,4.7,3.3,5.2,3.9,74809,10891,7.6,7.8,44.3,8.5,2.9,1,27.9,7.3,0,1.7,10.5,15.7,0,3.9,95.6,3.8,0,2.5,0.8,1.7,47,9.1,0.1,0.3,0.1532,0.1587,0.018,0.3631,0.693,0.113,0.9987,0.0093,0.9939,0,2.0019,0.4824,0.2346,0,0.2346,0.0933,0.9949,0,0.3622,0.9683,0.4545,2.7798,0.7356,5.7093,0.2742,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,1,0,2,4,12,14,1,1.2,1170,"(-87.63461848185888, 41.93475017235647)",2.58620006436087e-05,0.0220778814786419
"1400000US17031063400",63400,17," Illinois","IL",17031," Cook",17031063400,"Census Tract 634, Cook County, Illinois",0.06132728,2158,182,1281,50,1223,71,424,143,64,65,58992,7994,25,25,63,45,86,51,105,63,7,16.3,404,260.2,0,44,511,107.2,0,11,9,17,454,108,0,11,19.6,6.5,3.7,3.7,58992,7994,1.5,1.5,2.9,2.1,4,2.3,4.9,3,0.6,1.3,18.7,12,0,2.1,39.9,8.2,0,2.1,0.7,1.4,37.1,8.5,0,0.5,0.7074,0.0551,0.0504,0.0401,0.853,0.1583,0.0205,0.0099,0.066,0.0199,0.1163,0.0087,0.375,0,0.375,0.1577,0.9183,0,0.3465,0.9288,0,2.1936,0.4545,3.5379,0.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,191,113,8.9,5.2,2560,"(-87.64671874263693, 41.9346499177659)",1.73007305376814e-05,0.0164936374397582
"1400000US17031070101",70101,17," Illinois","IL",17031," Cook",17031070101,"Census Tract 701.01, Cook County, Illinois",0.2054943,3988,859,2978,53,2642,215,654,184,93,70,74163,13448,49,52,665,139,529,558,289,203,48,65.9,461,1255,0,44,2612,132.6,12,20,0,15.6,1208,245,0,11,16.4,6,3.8,2.7,74163,13448,1.6,1.7,16.7,4.7,13.3,13.7,7.2,4,1.8,2.5,11.6,31.4,0,1.1,87.7,4.2,0.4,0.7,0,0.6,45.7,8.6,0,0.3,0.6401,0.059,0.0186,0.0452,0.7629,0.1336,0.7109,0.0612,0.2087,0.0599,1.0407,0.0747,0.2532,0,0.2532,0.1038,0.9865,0.6051,0,0.9647,0,2.5564,0.6353,4.6132,0.1368,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,215,126,5.4,3.4,1882,"(-87.6356509445441, 41.92928998025239)",7.6346926712708e-05,0.040774458123862
"1400000US17031070102",70102,17," Illinois","IL",17031," Cook",17031070102,"Census Tract 701.02, Cook County, Illinois",0.04814808,2656,297,1962,46,1733,126,272,107,56,36,56699,6869,46,62,96,55,170,134,78,50,12,21.1,775,415.1,28,50.9,1709,148.6,11,17,99,125.5,767,160,96,41,10.3,4.3,2.6,1.7,56699,6869,2.3,3,3.6,2.1,6.4,5,3,2,0.7,1.2,29.2,15.3,1.1,2,87.1,7.3,0.6,0.9,5.7,7.2,44.3,8.5,3.6,1.5,0.4122,0.0212,0.0565,0.076,0.5658,0.0777,0.0327,0.0202,0.0179,0.0218,0.0926,0.0067,0.5196,0.466,0.9856,0.4978,0.9853,0.6378,0.8426,0.9603,0.8641,4.2901,0.9984,5.9341,0.3092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,233,95,8.8,3.7,1619,"(-87.64217866631326, 41.93055736277176)",1.32256512486268e-05,0.0193549094734856
"1400000US17031070103",70103,17," Illinois","IL",17031," Cook",17031070103,"Census Tract 701.03, Cook County, Illinois",0.02667733,1679,237,1313,42,1192,116,260,123,129,87,46411,10331,0,11,85,43,126,70,26,31,38,49,284,335.9,0,44,990,136.3,0,11,0,15.6,595,138,0,11,15.5,6.9,9.5,6.3,46411,10331,0,2.6,5.1,2.6,7.5,4,1.5,1.9,3.2,4.1,16.9,19.9,0,2.8,75.4,10.1,0,2.1,0,1.3,49.9,11.1,0,0.7,0.6103,0.5266,0.1057,0,1.2425,0.2845,0.0705,0.0256,0.0048,0.125,0.226,0.0138,0.3452,0,0.3452,0.1436,0.9766,0,0,0.9795,0,1.9561,0.366,3.7698,0.0617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,246,167,14.7,9.1,945,"(-87.64260497451212, 41.926821302417665)",7.54896629716095e-06,0.0114666947663847
"1400000US17031070200",70200,17," Illinois","IL",17031," Cook",17031070200,"Census Tract 702, Cook County, Illinois",0.13181677,3937,508,2154,110,1954,144,411,196,94,62,75555,14819,50,39,280,117,441,161,141,88,32,38.6,819,693.4,23,50,1193,167.3,0,11,7,17.8,752,162,181,160,10.9,5.1,3.2,2.1,75555,14819,1.7,1.2,7.1,2.8,11.2,3.8,3.7,2.4,1.6,2,20.8,17.4,0.6,1.3,55.4,7.2,0,1.3,0.4,0.9,38.5,7.4,4.6,4,0.4394,0.0369,0.0177,0.0519,0.5459,0.071,0.1519,0.0452,0.0298,0.051,0.2779,0.0183,0.4096,0.3715,0.7811,0.3462,0.9538,0,0.2413,0.9343,0.8981,3.0276,0.8272,4.6324,0.1397,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,165,100,4.4,2.5,4171,"(-87.64628493421357, 41.9290904168905)",3.72145774309055e-05,0.0258938063074301
"1400000US17031070300",70300,17," Illinois","IL",17031," Cook",17031070300,"Census Tract 703, Cook County, Illinois",0.12525265,3383,267,1797,60,1619,101,646,197,113,67,61621,7404,0,11,104,59,331,86,92,58,40,37.2,673,351.1,0,44,569,98.9,0,11,21,29.8,390,106,18,37,19.2,5.4,4.4,2.6,61621,7404,0,1.2,3.1,1.8,9.8,2.4,2.7,1.8,2.5,2.3,19.9,10.3,0,1.4,31.7,5.4,0,1.5,1.3,1.8,24.1,6.3,0.5,1.1,0.7016,0.0962,0.0417,0,0.8395,0.1557,0.0253,0.0353,0.0135,0.0881,0.1622,0.0115,0.3904,0,0.3904,0.1679,0.8856,0,0.4564,0.8494,0.6369,2.8282,0.7564,4.2203,0.0941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,101,4.9,3,2935,"(-87.65131092279162, 41.929046623138916)",3.52284710391362e-05,0.0242368247720922
"1400000US17031070400",70400,17," Illinois","IL",17031," Cook",17031070400,"Census Tract 704, Cook County, Illinois",0.12523913,3440,269,1669,33,1620,68,455,146,75,57,68143,11023,294,98,452,114,514,155,298,112,0,15.6,533,386.1,161,122.8,733,105.7,0,11,0,15.6,415,102,1,3,13.2,4.3,3.6,2.7,68143,11023,12.7,4.4,13.1,3.3,14.9,4.4,8.7,3.3,0,1,15.5,11.2,5.1,3.9,43.9,6.3,0,1.6,0,1,25.6,6.1,0,0.1,0.5378,0.0519,0.0276,0.6035,1.2209,0.2787,0.4978,0.0811,0.3362,0,0.9151,0.0609,0.3224,0.7462,1.0686,0.5458,0.9298,0,0,0.8596,0.4064,2.1958,0.4551,5.4004,0.2338,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,201,118,5.8,3.5,4912,"(-87.65615662678587, 41.928966781594184)",3.51972441327096e-05,0.0242271812867235
"1400000US17031070500",70500,17," Illinois","IL",17031," Cook",17031070500,"Census Tract 705, Cook County, Illinois",0.11792134,3022,340,1371,47,1309,68,181,84,64,47,84927,17831,157,82,492,242,393,122,208,71,24,24.4,424,484.4,67,69,451,87.7,22,32,0,15.6,286,75,261,219,6.6,3.1,3.5,2.5,84927,17831,7.4,3.6,16.3,7.2,13,3.8,7.5,2.7,1.8,1.9,14,16,2.3,2.4,32.9,6.3,1.6,2.3,0,1.2,21.8,5.7,8.6,7.2,0.2436,0.0474,0.008,0.3516,0.6507,0.1012,0.6926,0.0593,0.234,0.0619,1.0478,0.0756,0.2942,0.6022,0.8965,0.4176,0.892,0.7407,0,0.8247,0.9487,3.4061,0.9266,6.001,0.3218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,109,62,3.9,2.3,2336,"(-87.66089188353565, 41.92894692578089)",3.3160219187038e-05,0.0266951192939358
"1400000US17031070600",70600,17," Illinois","IL",17031," Cook",17031070600,"Census Tract 706, Cook County, Illinois",0.13249322,3083,304,1392,40,1301,82,116,64,89,55,79740,13028,24,26,91,49,671,143,36,34,18,23.7,474,487.4,0,44,189,73.3,0,11,0,15.6,99,69,0,11,3.8,2.1,4.2,2.6,79740,13028,1.1,1.2,3,1.6,21.8,4.1,1.2,1.1,1.4,1.8,15.4,15.7,0,1.6,13.6,5.3,0,2,0,1.2,7.6,5.2,0,0.4,0.1115,0.0833,0.0125,0.0285,0.2359,0.0116,0.0224,0.3744,0.0032,0.0417,0.4417,0.0272,0.3186,0,0.3186,0.1311,0.7144,0,0,0.5324,0,1.2468,0.1333,2.243,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,52,1.8,1.7,1592,"(-87.66567649566487, 41.92876302189106)",3.72427060175891e-05,0.0265956577025733
"1400000US17031070700",70700,17," Illinois","IL",17031," Cook",17031070700,"Census Tract 707, Cook County, Illinois",0.26491462,3983,404,2056,43,1641,103,498,235,100,45,66675,9199,147,80,133,50,949,257,126,67,50,39.6,1103,497.9,200,107,735,138.1,0,11,8,17.8,195,90,5,8,12.5,5.5,3.8,1.7,66675,9199,5.7,3.1,3.3,1.3,23.8,6,3.2,1.7,3,2.4,27.7,12.2,5.7,3,35.7,6.7,0,1.3,0.5,1.1,11.9,5.3,0.1,0.2,0.5071,0.059,0.0315,0.249,0.8465,0.157,0.0282,0.5356,0.0218,0.1151,0.7006,0.0462,0.5048,0.7635,1.2683,0.6657,0.9038,0,0.2737,0.6708,0.4853,2.3337,0.5263,5.1491,0.2042,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,213,83,5.3,2.1,5505,"(-87.67390587979354, 41.92924432704777)",7.62646514691795e-05,0.0393156956952647
"1400000US17031071000",71000,17," Illinois","IL",17031," Cook",17031071000,"Census Tract 710, Cook County, Illinois",0.12534377,4277,424,1139,74,1032,100,559,235,204,71,40096,6747,14,19,146,51,369,167,292,119,35,34.8,1024,558.2,53,54,235,101.8,0,11,9,17.8,250,100,1822,246,22.5,8.2,8.2,2.7,40096,6747,0.9,1.2,3.4,1.2,8.6,3.8,6.8,2.6,3.4,3.4,23.9,12.8,1.3,1.3,20.6,8.8,0,2.4,0.9,1.7,24.2,9.2,42.6,3.9,0.7532,0.4231,0.1667,0.0221,1.3651,0.3205,0.0292,0.0292,0.1728,0.1356,0.3667,0.0228,0.459,0.4904,0.9494,0.4571,0.8077,0,0.3801,0.85,0.9904,3.0282,0.8276,5.7093,0.2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,294,138,6.9,3.1,15048,"(-87.65591180982801, 41.921700177455946)",3.52287710502138e-05,0.0242301824557677
"1400000US17031071100",71100,17," Illinois","IL",17031," Cook",17031071100,"Census Tract 711, Cook County, Illinois",0.12565883,2932,294,1157,71,1054,89,351,184,80,43,57343,8813,2,4,228,70,302,84,119,57,36,40.5,398,415.8,11,44.3,105,56.8,0,11,0,15.6,298,89,438,158,14.1,7.2,3.9,1.9,57343,8813,0.1,0.2,7.8,2.5,10.3,2.7,4.1,1.9,3.4,3.8,13.6,14.1,0.4,1.6,9.1,4.9,0,2.3,0,1.5,28.3,8.4,14.9,5.2,0.5686,0.0641,0.0546,0.008,0.6953,0.1137,0.1859,0.0369,0.0397,0.1381,0.4006,0.0253,0.2881,0.3038,0.592,0.2548,0.6276,0,0,0.8776,0.9708,2.476,0.5917,4.1639,0.0899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,127,68,4.3,2.3,5760,"(-87.65106200459778, 41.921778758724244)",3.53206426017494e-05,0.0242647432621791
"1400000US17031071200",71200,17," Illinois","IL",17031," Cook",17031071200,"Census Tract 712, Cook County, Illinois",0.12556037,2016,215,1024,70,1024,70,351,173,45,33,61915,10826,59,49,256,88,300,115,123,55,37,29.2,544,325.2,61,65.2,371,85.9,0,11,8,16.3,287,87,7,14,17.4,8.3,3.6,2.6,61915,10826,4.2,3.7,12.7,4.8,14.9,5.5,6.1,2.8,3.6,2.8,27,15.9,3.2,3.5,36.2,8,0,2.6,0.8,1.6,28,8.2,0.3,0.7,0.6619,0.0519,0.0411,0.1615,0.9164,0.1837,0.4747,0.0798,0.1221,0.1545,0.8311,0.0526,0.4965,0.6663,1.1628,0.6013,0.9054,0,0.3615,0.875,0.5907,2.7327,0.7157,5.643,0.262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,116,100,5.8,4.8,5425,"(-87.6462135385411, 41.92185285148353)",3.52642728943581e-05,0.0242392334981456
"1400000US17031071300",71300,17," Illinois","IL",17031," Cook",17031071300,"Census Tract 713, Cook County, Illinois",0.11953023,3414,347,1954,87,1868,107,233,98,139,81,80119,11733,19,25,323,75,613,214,135,63,9,17.8,500,517.6,0,44,949,183.1,0,11,7,17,616,136,23,29,6.9,3,6,3.4,80119,11733,0.7,0.9,9.5,2.3,18,6,4,1.9,0.5,1,14.6,15.1,0,1.3,48.6,9.1,0,1.4,0.4,0.9,33,7,0.7,0.8,0.2587,0.2205,0.0116,0.0186,0.5093,0.0607,0.2853,0.1551,0.0359,0.0179,0.4942,0.0308,0.3061,0,0.3061,0.125,0.9413,0,0.2442,0.9026,0.6619,2.75,0.7237,4.0596,0.0812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,150,80,4.4,2.2,1822,"(-87.6414634831125, 41.92178149828161)",3.35963902197394e-05,0.0235246914259337
"1400000US17031071400",71400,17," Illinois","IL",17031," Cook",17031071400,"Census Tract 714, Cook County, Illinois",0.24732574,4357,532,3099,112,2708,165,681,310,77,43,61827,10754,161,126,544,143,456,206,447,332,57,72.8,804,689.1,54,68.1,2862,179.7,0,11,13,23.7,1255,217,272,325,15.6,6,2.7,1.5,61827,10754,4.5,3.2,12.5,3.4,10.5,4.6,10.3,6.9,2.1,2.7,18.5,15.7,1.3,1.6,92.4,4.7,0,0.9,0.5,0.9,46.3,7.3,6.2,7.4,0.6138,0.0237,0.0414,0.1795,0.8584,0.1615,0.4625,0.0381,0.4667,0.0718,1.0391,0.0744,0.3686,0.4907,0.8593,0.3933,0.9913,0,0.2702,0.9663,0.9285,3.1564,0.8683,5.9132,0.3067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,283,124,6.5,3,3343,"(-87.63372272967604, 41.92217685900829)",7.99188450322605e-05,0.0384107619466603
"1400000US17031071500",71500,17," Illinois","IL",17031," Cook",17031071500,"Census Tract 715, Cook County, Illinois",0.34577596,5710,407,4301,47,3729,221,465,176,224,101,76625,9088,47,44,527,137,469,131,236,121,51,45.6,1049,575.6,31,68.9,3100,259.9,0,15,11,22.7,1414,243,0,15,8.1,3,5.1,2.3,76625,9088,1,0.9,9.2,2.3,8.2,2.2,4.1,2.1,1.4,1.2,18.4,10,0.6,1.3,72.1,6,0,0.6,0.3,0.6,37.9,6.2,0,0.3,0.3196,0.1478,0.0161,0.0247,0.508,0.0601,0.2622,0.0276,0.0397,0.0404,0.3699,0.0231,0.3673,0.3615,0.7288,0.3173,0.9734,0,0.2263,0.9317,0,2.1314,0.4292,3.7382,0.0588,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,226,109,4,1.9,5542,"(-87.63123592787737, 41.91457652929934)",0.000106947029049462,0.0462602918609835
"1400000US17031071600",71600,17," Illinois","IL",17031," Cook",17031071600,"Census Tract 716, Cook County, Illinois",0.06260065,1715,225,818,43,714,69,173,80,68,45,81125,17120,40,32,255,57,347,108,80,41,13,12.5,279,295.1,0,44,178,55.8,0,11,0,15.6,94,41,0,11,10.1,4.6,6.7,4.5,81125,17120,3.1,2.5,14.9,3.5,20.2,5.7,4.7,2.5,1.8,1.7,16.3,17.1,0,2.8,21.8,6.7,0,3.3,0,2.2,13.2,5.7,0,0.6,0.4042,0.2837,0.0106,0.1119,0.8103,0.1477,0.6115,0.2657,0.0587,0.0603,0.9962,0.0696,0.3378,0,0.3378,0.1404,0.8199,0,0,0.6997,0,1.5196,0.217,3.6638,0.0514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,2,1.7,556,"(-87.64118271959613, 41.91647173859766)",1.76078597165452e-05,0.0169754162537472
"1400000US17031071700",71700,17," Illinois","IL",17031," Cook",17031071700,"Census Tract 717, Cook County, Illinois",0.06175663,1813,143,786,18,742,41,152,132,62,42,72047,11524,1,2,181,68,402,115,104,70,87,43.2,531,220.6,17,46.2,124,35.8,0,11,0,15.6,166,58,12,8,8.4,6.9,5.5,3.7,72047,11524,0.1,0.2,10,3.8,22.2,6.1,5.7,3.9,11.7,5.8,29.3,11.9,1,2.8,15.8,4.5,0,3.4,0,2.1,22.4,7.5,0.7,0.4,0.3324,0.175,0.0215,0.008,0.5369,0.0674,0.316,0.4096,0.0997,0.6994,1.5247,0.208,0.5221,0.4522,0.9744,0.4779,0.751,0,0,0.8317,0.6599,2.2426,0.4785,5.2786,0.2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,41,4.4,2.4,700,"(-87.64107310890216, 41.912863849346536)",1.73761338363225e-05,0.0168580688726819
"1400000US17031071800",71800,17," Illinois","IL",17031," Cook",17031071800,"Census Tract 718, Cook County, Illinois",0.1248538,2670,245,1201,67,1123,80,173,79,115,81,83703,15702,59,40,221,37,654,144,120,65,32,28,574,340.9,7,46.6,154,70.7,0,11,0,15.6,119,60,0,11,6.6,3.2,7.2,4.8,83703,15702,3.1,2.1,8.3,1.6,24.5,4.9,4.5,2.4,2.8,2.5,21.5,12.6,0.3,1.9,12.8,5.8,0,2.3,0,1.4,10.6,5.2,0,0.4,0.2436,0.3359,0.009,0.1119,0.7003,0.1162,0.2071,0.5865,0.0506,0.1045,0.9487,0.0647,0.4228,0.2635,0.6862,0.3003,0.6987,0,0,0.6391,0,1.3378,0.1587,3.6731,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,99,4.4,3.7,2249,"(-87.64596964545417, 41.91459064551591)",3.509145660245e-05,0.0241873144449731
